date,death,pm10,tempf,season
2003-02-17,15,,24,Winter
2003-02-18,23,,30,Winter
2003-02-19,24,,28,Winter
2003-02-20,17,,36,Winter
2003-02-21,31,13.864031,32,Winter
2003-02-22,15,,38,Winter
2003-02-23,20,,37,Winter
2003-02-24,15,,36,Winter
2003-02-25,24,,29,Winter
2003-02-26,16,,22,Winter
2003-02-27,17,-6.2201695,28,Winter
2003-02-28,23,,33,Winter
2003-03-01,17,,35,Winter
2003-03-02,17,,41,Winter
2003-03-03,24,,29,Winter
2003-03-04,16,,29,Winter
2003-03-05,16,-3.4117444,47,Winter
2003-03-06,18,,37,Winter
2003-03-07,23,,29,Winter
2003-03-08,22,,38,Winter
2003-03-09,15,,42,Winter
2003-03-10,13,,29,Winter
2003-03-11,15,-1.7255183,31,Winter
2003-03-12,23,,41,Winter
2003-03-13,14,,48,Winter
2003-03-14,13,,36,Winter
2003-03-15,11,,43,Winter
2003-03-16,15,,50,Winter
2003-03-17,23,-1.0849887,58,Winter
2003-03-18,13,,58,Winter
2003-03-19,13,,44,Winter
2003-03-20,9,,46,Winter
2003-03-21,12,,49,Winter
2003-03-22,13,,54,Winter
2003-03-23,19,-5.4121513,51,Winter
2003-03-24,14,,53,Winter
2003-03-25,15,,53,Winter
2003-03-26,13,,59,Winter
2003-03-27,10,,49,Winter
2003-03-28,14,,46,Winter
2003-03-29,18,-8.5864029,61,Winter
2003-03-30,6,,43,Winter
2003-03-31,12,,37,Winter
2003-04-01,20,,45,Spring
2003-04-02,15,,59,Spring
2003-04-03,15,,60,Spring
2003-04-04,19,21.305126,46,Spring
2003-04-05,18,,49,Spring
2003-04-06,15,,46,Spring
2003-04-07,19,,41,Spring
2003-04-08,15,,37,Spring
2003-04-09,13,,41,Spring
2003-04-10,15,-16.717094,47,Spring
2003-04-11,14,,44,Spring
2003-04-12,16,,58,Spring
2003-04-13,20,,52,Spring
2003-04-14,22,,52,Spring
2003-04-15,18,,62,Spring
2003-04-16,12,31.809216,71,Spring
2003-04-17,11,,55,Spring
2003-04-18,11,,43,Spring
2003-04-19,19,,52,Spring
2003-04-20,20,,51,Spring
2003-04-21,17,,51,Spring
2003-04-22,16,-6.2215452,59,Spring
2003-04-23,12,,53,Spring
2003-04-24,19,,49,Spring
2003-04-25,19,,59,Spring
2003-04-26,14,,58,Spring
2003-04-27,18,,59,Spring
2003-04-28,19,-2.0061016,60,Spring
2003-04-29,12,,63,Spring
2003-04-30,16,,64,Spring
2003-05-01,14,,69,Spring
2003-05-02,15,,70,Spring
2003-05-03,12,,56,Spring
2003-05-04,13,-3.8265889,54,Spring
2003-05-05,16,,48,Spring
2003-05-06,15,,55,Spring
2003-05-07,17,,65,Spring
2003-05-08,22,,68,Spring
2003-05-09,16,,60,Spring
2003-05-10,20,-2.6485748,65,Spring
2003-05-11,12,,73,Spring
2003-05-12,13,,63,Spring
2003-05-13,12,,55,Spring
2003-05-14,22,,58,Spring
2003-05-15,22,,61,Spring
2003-05-16,18,1.5779746,55,Spring
2003-05-17,14,,50,Spring
2003-05-18,17,,50,Spring
2003-05-19,8,,55,Spring
2003-05-20,22,,57,Spring
2003-05-21,22,,58,Spring
2003-05-22,19,-4.7932515,57,Spring
2003-05-23,21,,55,Spring
2003-05-24,19,,59,Spring
2003-05-25,16,,60,Spring
2003-05-26,20,,62,Spring
2003-05-27,20,,57,Spring
2003-05-28,12,-5.4324365,59,Spring
2003-05-29,18,,60,Spring
2003-05-30,15,,65,Spring
2003-05-31,21,,66,Spring
2003-06-01,10,,61,Spring
2003-06-02,15,,58,Spring
2003-06-03,20,-1.5869435,58,Spring
2003-06-04,15,,57,Spring
2003-06-05,13,,65,Spring
2003-06-06,15,,65,Spring
2003-06-07,14,,66,Spring
2003-06-08,15,,64,Spring
2003-06-09,15,-9.1983252,70,Spring
2003-06-10,17,,69,Spring
2003-06-11,14,,74,Spring
2003-06-12,19,,77,Spring
2003-06-13,17,,77,Spring
2003-06-14,10,,78,Spring
2003-06-15,10,-3.7986526,72,Spring
2003-06-16,13,,67,Spring
2003-06-17,13,,62,Spring
2003-06-18,13,,68,Spring
2003-06-19,17,,73,Spring
2003-06-20,12,,65,Spring
2003-06-21,22,-6.2189536,64,Spring
2003-06-22,10,,68,Spring
2003-06-23,14,,74,Spring
2003-06-24,8,,77,Spring
2003-06-25,23,,78,Spring
2003-06-26,21,,83,Spring
2003-06-27,9,57.793674,79,Spring
2003-06-28,17,,73,Spring
2003-06-29,13,,77,Spring
2003-06-30,24,,81,Spring
2003-07-01,11,,75,Summer
2003-07-02,12,,71,Summer
2003-07-03,15,3.9736385,72,Summer
2003-07-04,14,,79,Summer
2003-07-05,14,,81,Summer
2003-07-06,10,,81,Summer
2003-07-07,6,,79,Summer
2003-07-08,22,,79,Summer
2003-07-09,22,15.278514,82,Summer
2003-07-10,15,,73,Summer
2003-07-11,19,,77,Summer
2003-07-12,18,,73,Summer
2003-07-13,14,,73,Summer
2003-07-14,25,,73,Summer
2003-07-15,17,-10.683891,73,Summer
2003-07-16,29,,80,Summer
2003-07-17,15,,74,Summer
2003-07-18,10,,74,Summer
2003-07-19,15,,74,Summer
2003-07-20,16,,72,Summer
2003-07-21,17,3.5030792,81,Summer
2003-07-22,13,,79,Summer
2003-07-23,16,,75,Summer
2003-07-24,13,,74,Summer
2003-07-25,18,,74,Summer
2003-07-26,15,,77,Summer
2003-07-27,10,7.2638335,81,Summer
2003-07-28,17,,75,Summer
2003-07-29,13,,74,Summer
2003-07-30,17,,71,Summer
2003-07-31,13,,75,Summer
2003-08-01,19,,77,Summer
2003-08-02,16,7.2977471,79,Summer
2003-08-03,9,,80,Summer
2003-08-04,12,,78,Summer
2003-08-05,19,,76,Summer
2003-08-06,11,,74,Summer
2003-08-07,13,,73,Summer
2003-08-08,16,7.2886467,77,Summer
2003-08-09,14,,76,Summer
2003-08-10,14,,77,Summer
2003-08-11,13,,76,Summer
2003-08-12,13,,77,Summer
2003-08-13,16,,80,Summer
2003-08-14,18,22.8976,80,Summer
2003-08-15,15,,81,Summer
2003-08-16,18,,78,Summer
2003-08-17,13,,76,Summer
2003-08-18,14,,76,Summer
2003-08-19,12,,74,Summer
2003-08-20,12,17.643167,76,Summer
2003-08-21,18,,80,Summer
2003-08-22,14,,81,Summer
2003-08-23,10,,73,Summer
2003-08-24,13,,66,Summer
2003-08-25,13,,72,Summer
2003-08-26,20,7.6023574,77,Summer
2003-08-27,11,,76,Summer
2003-08-28,17,,75,Summer
2003-08-29,17,,80,Summer
2003-08-30,15,,81,Summer
2003-08-31,17,,71,Summer
2003-09-01,16,-10.270782,77,Summer
2003-09-02,17,,76,Summer
2003-09-03,12,,73,Summer
2003-09-04,12,,72,Summer
2003-09-05,13,,67,Summer
2003-09-06,16,,65,Summer
2003-09-07,14,-8.2686396,68,Summer
2003-09-08,14,,69,Summer
2003-09-09,11,,69,Summer
2003-09-10,15,,65,Summer
2003-09-11,16,,66,Summer
2003-09-12,12,,64,Summer
2003-09-13,16,-9.9650002,72,Summer
2003-09-14,8,,72,Summer
2003-09-15,21,,71,Summer
2003-09-16,23,,67,Summer
2003-09-17,9,,65,Summer
2003-09-18,16,,70,Summer
2003-09-19,17,-9.6453753,71,Summer
2003-09-20,18,,71,Summer
2003-09-21,15,,69,Summer
2003-09-22,20,,71,Summer
2003-09-23,17,,66,Summer
2003-09-24,21,,62,Summer
2003-09-25,8,14.243319,70,Summer
2003-09-26,9,,71,Summer
2003-09-27,12,,72,Summer
2003-09-28,14,,64,Summer
2003-09-29,15,,56,Summer
2003-09-30,6,,55,Summer
2003-10-01,18,-4.5672603,54,Autumn
2003-10-02,17,,50,Autumn
2003-10-03,18,,50,Autumn
2003-10-04,23,,58,Autumn
2003-10-05,16,,55,Autumn
2003-10-06,14,,58,Autumn
2003-10-07,21,-4.5044069,60,Autumn
2003-10-08,18,,63,Autumn
2003-10-09,13,,65,Autumn
2003-10-10,16,,61,Autumn
2003-10-11,11,,66,Autumn
2003-10-12,15,,64,Autumn
2003-10-13,21,-1.0383022,62,Autumn
2003-10-14,12,,57,Autumn
2003-10-15,16,,55,Autumn
2003-10-16,17,,57,Autumn
2003-10-17,17,,53,Autumn
2003-10-18,12,,50,Autumn
2003-10-19,12,-11.334693,55,Autumn
2003-10-20,13,,53,Autumn
2003-10-21,13,,62,Autumn
2003-10-22,18,,52,Autumn
2003-10-23,11,,42,Autumn
2003-10-24,16,,43,Autumn
2003-10-25,10,-3.995333,48,Autumn
2003-10-26,21,,66,Autumn
2003-10-27,13,,54,Autumn
2003-10-28,23,,46,Autumn
2003-10-29,26,,48,Autumn
2003-10-30,18,,51,Autumn
2003-10-31,21,1.2853696,56,Autumn
2003-11-01,18,,64,Autumn
2003-11-02,19,,65,Autumn
2003-11-03,21,,67,Autumn
2003-11-04,15,,65,Autumn
2003-11-05,15,,71,Autumn
2003-11-06,20,-6.1386542,64,Autumn
2003-11-07,18,,54,Autumn
2003-11-08,14,,44,Autumn
2003-11-09,15,,35,Autumn
2003-11-10,12,,38,Autumn
2003-11-11,15,,45,Autumn
2003-11-12,15,8.1903648,56,Autumn
2003-11-13,18,,50,Autumn
2003-11-14,16,,42,Autumn
2003-11-15,27,,48,Autumn
2003-11-16,12,,48,Autumn
2003-11-17,11,,52,Autumn
2003-11-18,18,7.7816834,46,Autumn
2003-11-19,13,,60,Autumn
2003-11-20,9,,47,Autumn
2003-11-21,13,,53,Autumn
2003-11-22,10,,52,Autumn
2003-11-23,20,,47,Autumn
2003-11-24,15,.35688925,54,Autumn
2003-11-25,20,,38,Autumn
2003-11-26,17,,40,Autumn
2003-11-27,17,,45,Autumn
2003-11-28,16,,52,Autumn
2003-11-29,12,,40,Autumn
2003-11-30,17,-17.958439,42,Autumn
2003-12-01,18,,44,Autumn
2003-12-02,13,,35,Autumn
2003-12-03,30,,29,Autumn
2003-12-04,22,,31,Autumn
2003-12-05,19,,33,Autumn
2003-12-06,14,-15.461062,31,Autumn
2003-12-07,21,,29,Autumn
2003-12-08,16,,29,Autumn
2003-12-09,21,,33,Autumn
2003-12-10,14,,44,Autumn
2003-12-11,23,,47,Autumn
2003-12-12,23,-17.560835,34,Autumn
2003-12-13,24,,31,Autumn
2003-12-14,26,,34,Autumn
2003-12-15,26,,34,Autumn
2003-12-16,27,,40,Autumn
2003-12-17,17,,40,Autumn
2003-12-18,23,-12.346293,31,Autumn
2003-12-19,24,,31,Autumn
2003-12-20,16,,33,Autumn
2003-12-21,19,,34,Autumn
2003-12-22,23,,41,Autumn
2003-12-23,23,,51,Autumn
2003-12-24,19,2.2631035,43,Autumn
2003-12-25,10,,35,Autumn
2003-12-26,25,,36,Autumn
2003-12-27,19,,40,Autumn
2003-12-28,18,,38,Autumn
2003-12-29,21,,42,Autumn
2003-12-30,16,15.741897,43,Autumn
2003-12-31,12,,38,Autumn
2004-01-01,24,,39,Winter
2004-01-02,18,,45,Winter
2004-01-03,23,,49,Winter
2004-01-04,23,,53,Winter
2004-01-05,20,5.885776,44,Winter
2004-01-06,16,,37,Winter
2004-01-07,20,,24,Winter
2004-01-08,18,,28,Winter
2004-01-09,21,,24,Winter
2004-01-10,10,,13,Winter
2004-01-11,20,-11.617586,19,Winter
2004-01-12,20,,38,Winter
2004-01-13,25,,40,Winter
2004-01-14,20,,26,Winter
2004-01-15,19,,24,Winter
2004-01-16,14,,20,Winter
2004-01-17,14,9.4490061,25,Winter
2004-01-18,17,,32,Winter
2004-01-19,23,,25,Winter
2004-01-20,25,,24,Winter
2004-01-21,24,,22,Winter
2004-01-22,22,,31,Winter
2004-01-23,16,5.562273,19,Winter
2004-01-24,19,,22,Winter
2004-01-25,14,,14,Winter
2004-01-26,19,,19,Winter
2004-01-27,10,,25,Winter
2004-01-28,13,,23,Winter
2004-01-29,13,-8.9255171,23,Winter
2004-01-30,15,,22,Winter
2004-01-31,8,,18,Winter
2004-02-01,14,,21,Winter
2004-02-02,16,,23,Winter
2004-02-03,21,,31,Winter
2004-02-04,26,-10.570086,32,Winter
2004-02-05,12,,28,Winter
2004-02-06,21,,33,Winter
2004-02-07,13,,37,Winter
2004-02-08,18,,27,Winter
2004-02-09,19,,32,Winter
2004-02-10,12,3.8241379,41,Winter
2004-02-11,10,,35,Winter
2004-02-12,21,,37,Winter
2004-02-13,20,,37,Winter
2004-02-14,17,,38,Winter
2004-02-15,16,,30,Winter
2004-02-16,11,-9.4649134,26,Winter
2004-02-17,19,,28,Winter
2004-02-18,19,,36,Winter
2004-02-19,15,,44,Winter
2004-02-20,21,,43,Winter
2004-02-21,16,,45,Winter
2004-02-22,10,19.161369,39,Winter
2004-02-23,14,,37,Winter
2004-02-24,16,,38,Winter
2004-02-25,18,,36,Winter
2004-02-26,13,,35,Winter
2004-02-27,17,,41,Winter
2004-02-28,13,-4.8186879,43,Winter
2004-02-29,19,,46,Winter
2004-03-01,13,,46,Winter
2004-03-02,17,,58,Winter
2004-03-03,14,,54,Winter
2004-03-04,8,,53,Winter
2004-03-05,8,10.056638,60,Winter
2004-03-06,14,,59,Winter
2004-03-07,12,,47,Winter
2004-03-08,14,,39,Winter
2004-03-09,10,,36,Winter
2004-03-10,20,,39,Winter
2004-03-11,15,-4.015254,42,Winter
2004-03-12,23,,40,Winter
2004-03-13,13,,37,Winter
2004-03-14,14,,39,Winter
2004-03-15,21,,52,Winter
2004-03-16,14,,42,Winter
2004-03-17,13,-14.169492,37,Winter
2004-03-18,20,,39,Winter
2004-03-19,19,,39,Winter
2004-03-20,17,,44,Winter
2004-03-21,14,,46,Winter
2004-03-22,12,,33,Winter
2004-03-23,13,-.67838538,35,Winter
2004-03-24,24,,44,Winter
2004-03-25,15,,57,Winter
2004-03-26,11,,62,Winter
2004-03-27,16,,61,Winter
2004-03-28,13,,53,Winter
2004-03-29,13,-14.659266,42,Winter
2004-03-30,25,,41,Winter
2004-03-31,14,,46,Winter
2004-04-01,15,,46,Spring
2004-04-02,10,,45,Spring
2004-04-03,15,,48,Spring
2004-04-04,15,-8.4758997,41,Spring
2004-04-05,14,,39,Spring
2004-04-06,15,,44,Spring
2004-04-07,19,,61,Spring
2004-04-08,20,,50,Spring
2004-04-09,11,,53,Spring
2004-04-10,16,1.0423357,50,Spring
2004-04-11,15,,47,Spring
2004-04-12,17,,45,Spring
2004-04-13,18,,48,Spring
2004-04-14,13,,49,Spring
2004-04-15,13,,54,Spring
2004-04-16,16,-11.733603,50,Spring
2004-04-17,19,,60,Spring
2004-04-18,9,,69,Spring
2004-04-19,16,,72,Spring
2004-04-20,17,,69,Spring
2004-04-21,20,,64,Spring
2004-04-22,15,1.4389831,69,Spring
2004-04-23,13,,69,Spring
2004-04-24,18,,62,Spring
2004-04-25,20,,58,Spring
2004-04-26,23,,60,Spring
2004-04-27,7,,54,Spring
2004-04-28,18,-7.3850417,50,Spring
2004-04-29,17,,61,Spring
2004-04-30,8,,63,Spring
2004-05-01,15,,68,Spring
2004-05-02,18,,69,Spring
2004-05-03,21,,51,Spring
2004-05-04,11,-13.910635,51,Spring
2004-05-05,13,,59,Spring
2004-05-06,16,,60,Spring
2004-05-07,17,,69,Spring
2004-05-08,15,,58,Spring
2004-05-09,19,,67,Spring
2004-05-10,20,10.934478,74,Spring
2004-05-11,15,,78,Spring
2004-05-12,21,,76,Spring
2004-05-13,14,,76,Spring
2004-05-14,16,,76,Spring
2004-05-15,13,,76,Spring
2004-05-16,12,22.707052,73,Spring
2004-05-17,18,,74,Spring
2004-05-18,14,,73,Spring
2004-05-19,14,,70,Spring
2004-05-20,14,,69,Spring
2004-05-21,16,,74,Spring
2004-05-22,13,7.8313394,75,Spring
2004-05-23,12,,80,Spring
2004-05-24,13,,81,Spring
2004-05-25,13,,78,Spring
2004-05-26,13,,74,Spring
2004-05-27,17,,73,Spring
2004-05-28,15,5.4620738,73,Spring
2004-05-29,20,,64,Spring
2004-05-30,15,,63,Spring
2004-05-31,21,,67,Spring
2004-06-01,14,,70,Spring
2004-06-02,9,,69,Spring
2004-06-03,10,-3.9211819,68,Spring
2004-06-04,17,,63,Spring
2004-06-05,14,,59,Spring
2004-06-06,12,,63,Spring
2004-06-07,11,,68,Spring
2004-06-08,15,,73,Spring
2004-06-09,7,18.161375,79,Spring
2004-06-10,11,,80,Spring
2004-06-11,10,,65,Spring
2004-06-12,15,,64,Spring
2004-06-13,9,,63,Spring
2004-06-14,18,,77,Spring
2004-06-15,14,7.8912501,81,Spring
2004-06-16,15,,78,Spring
2004-06-17,21,,81,Spring
2004-06-18,17,,80,Spring
2004-06-19,14,,74,Spring
2004-06-20,15,,66,Spring
2004-06-21,11,-13.121764,66,Spring
2004-06-22,13,,77,Spring
2004-06-23,16,,71,Spring
2004-06-24,20,,73,Spring
2004-06-25,17,,76,Spring
2004-06-26,10,,71,Spring
2004-06-27,13,-1.2928475,67,Spring
2004-06-28,12,,71,Spring
2004-06-29,10,,70,Spring
2004-06-30,16,,71,Spring
2004-07-01,13,,75,Summer
2004-07-02,19,,79,Summer
2004-07-03,18,20.958086,76,Summer
2004-07-04,18,,74,Summer
2004-07-05,15,,82,Summer
2004-07-06,15,,79,Summer
2004-07-07,16,,79,Summer
2004-07-08,17,,77,Summer
2004-07-09,15,-2.019393,75,Summer
2004-07-10,10,,74,Summer
2004-07-11,12,,76,Summer
2004-07-12,14,,79,Summer
2004-07-13,14,,78,Summer
2004-07-14,15,,79,Summer
2004-07-15,14,1.6490909,73,Summer
2004-07-16,10,,75,Summer
2004-07-17,18,,75,Summer
2004-07-18,13,,71,Summer
2004-07-19,21,,75,Summer
2004-07-20,18,,76,Summer
2004-07-21,18,17.470896,78,Summer
2004-07-22,16,,79,Summer
2004-07-23,17,,77,Summer
2004-07-24,16,,74,Summer
2004-07-25,20,,71,Summer
2004-07-26,23,,73,Summer
2004-07-27,11,-8.3804951,78,Summer
2004-07-28,10,,77,Summer
2004-07-29,22,,75,Summer
2004-07-30,14,,80,Summer
2004-07-31,14,,81,Summer
2004-08-01,12,,78,Summer
2004-08-02,21,-5.0398722,80,Summer
2004-08-03,18,,79,Summer
2004-08-04,17,,80,Summer
2004-08-05,16,,73,Summer
2004-08-06,12,,64,Summer
2004-08-07,17,,64,Summer
2004-08-08,13,-9.7598429,68,Summer
2004-08-09,15,,72,Summer
2004-08-10,17,,76,Summer
2004-08-11,13,,78,Summer
2004-08-12,14,,75,Summer
2004-08-13,20,,74,Summer
2004-08-14,8,-8.6425171,68,Summer
2004-08-15,14,,71,Summer
2004-08-16,9,,74,Summer
2004-08-17,17,,71,Summer
2004-08-18,15,,75,Summer
2004-08-19,7,,79,Summer
2004-08-20,18,14.723932,80,Summer
2004-08-21,12,,71,Summer
2004-08-22,7,,68,Summer
2004-08-23,15,,74,Summer
2004-08-24,11,,74,Summer
2004-08-25,16,,76,Summer
2004-08-26,9,13.296621,77,Summer
2004-08-27,9,,78,Summer
2004-08-28,19,,80,Summer
2004-08-29,10,,79,Summer
2004-08-30,8,,78,Summer
2004-08-31,14,,74,Summer
2004-09-01,13,-1.0257452,73,Summer
2004-09-02,2,,72,Summer
2004-09-03,10,,72,Summer
2004-09-04,18,,75,Summer
2004-09-05,6,,72,Summer
2004-09-06,8,,70,Summer
2004-09-07,18,-6.087152,74,Summer
2004-09-08,15,,75,Summer
2004-09-09,14,,74,Summer
2004-09-10,16,,72,Summer
2004-09-11,20,,69,Summer
2004-09-12,14,,71,Summer
2004-09-13,7,-6.5537195,72,Summer
2004-09-14,14,,71,Summer
2004-09-15,17,,66,Summer
2004-09-16,12,,73,Summer
2004-09-17,15,,75,Summer
2004-09-18,19,,66,Summer
2004-09-19,11,-20.355932,58,Summer
2004-09-20,18,,59,Summer
2004-09-21,14,,66,Summer
2004-09-22,18,,70,Summer
2004-09-23,12,,72,Summer
2004-09-24,13,,70,Summer
2004-09-25,13,4.5940909,67,Summer
2004-09-26,17,,65,Summer
2004-09-27,8,,66,Summer
2004-09-28,13,,71,Summer
2004-09-29,12,,68,Summer
2004-09-30,14,,64,Summer
2004-10-01,18,.69968611,63,Autumn
2004-10-02,14,,67,Autumn
2004-10-03,12,,62,Autumn
2004-10-04,14,,64,Autumn
2004-10-05,17,,53,Autumn
2004-10-06,12,,52,Autumn
2004-10-07,19,5.5206528,59,Autumn
2004-10-08,16,,62,Autumn
2004-10-09,20,,61,Autumn
2004-10-10,13,,61,Autumn
2004-10-11,18,,54,Autumn
2004-10-12,15,,52,Autumn
2004-10-13,9,-2.8034699,50,Autumn
2004-10-14,12,,59,Autumn
2004-10-15,14,,56,Autumn
2004-10-16,16,,53,Autumn
2004-10-17,13,,51,Autumn
2004-10-18,14,,47,Autumn
2004-10-19,12,-2.3616726,55,Autumn
2004-10-20,18,,52,Autumn
2004-10-21,9,,52,Autumn
2004-10-22,11,,49,Autumn
2004-10-23,14,,49,Autumn
2004-10-24,13,,46,Autumn
2004-10-25,15,-9.3488855,52,Autumn
2004-10-26,17,,54,Autumn
2004-10-27,19,,55,Autumn
2004-10-28,13,,54,Autumn
2004-10-29,12,,55,Autumn
2004-10-30,16,,63,Autumn
2004-10-31,18,14.485672,64,Autumn
2004-11-01,19,,55,Autumn
2004-11-02,15,,59,Autumn
2004-11-03,16,,57,Autumn
2004-11-04,15,,46,Autumn
2004-11-05,9,,47,Autumn
2004-11-06,12,-8.9932671,49,Autumn
2004-11-07,14,,54,Autumn
2004-11-08,17,,46,Autumn
2004-11-09,11,,40,Autumn
2004-11-10,12,,39,Autumn
2004-11-11,12,,48,Autumn
2004-11-12,20,5.41188,46,Autumn
2004-11-13,14,,42,Autumn
2004-11-14,14,,42,Autumn
2004-11-15,15,,46,Autumn
2004-11-16,16,,48,Autumn
2004-11-17,17,,49,Autumn
2004-11-18,13,13.213732,56,Autumn
2004-11-19,14,,53,Autumn
2004-11-20,15,,56,Autumn
2004-11-21,21,,57,Autumn
2004-11-22,16,,53,Autumn
2004-11-23,17,,51,Autumn
2004-11-24,14,7.2677808,57,Autumn
2004-11-25,13,,52,Autumn
2004-11-26,17,,39,Autumn
2004-11-27,9,,43,Autumn
2004-11-28,17,,47,Autumn
2004-11-29,11,,42,Autumn
2004-11-30,17,-11.89322,44,Autumn
2004-12-01,15,,47,Autumn
2004-12-02,14,,40,Autumn
2004-12-03,22,,39,Autumn
2004-12-04,15,,36,Autumn
2004-12-05,18,,45,Autumn
2004-12-06,17,-1.0728971,45,Autumn
2004-12-07,12,,54,Autumn
2004-12-08,15,,50,Autumn
2004-12-09,18,,42,Autumn
2004-12-10,20,,51,Autumn
2004-12-11,19,,46,Autumn
2004-12-12,12,-16.979021,44,Autumn
2004-12-13,14,,41,Autumn
2004-12-14,11,,34,Autumn
2004-12-15,10,,30,Autumn
2004-12-16,20,,33,Autumn
2004-12-17,18,,39,Autumn
2004-12-18,20,13.151667,35,Autumn
2004-12-19,11,,30,Autumn
2004-12-20,16,,16,Autumn
2004-12-21,17,,28,Autumn
2004-12-22,13,,43,Autumn
2004-12-23,21,,46,Autumn
2004-12-24,18,-14.193584,28,Autumn
2004-12-25,14,,24,Autumn
2004-12-26,13,,26,Autumn
2004-12-27,19,,25,Autumn
2004-12-28,14,,25,Autumn
2004-12-29,13,,41,Autumn
2004-12-30,21,12.406859,38,Autumn
2004-12-31,20,,49,Autumn
2005-01-01,23,,54,Winter
2005-01-02,12,,42,Winter
2005-01-03,14,,52,Winter
2005-01-04,18,,56,Winter
2005-01-05,22,-6.3699999,43,Winter
2005-01-06,16,,40,Winter
2005-01-07,14,,43,Winter
2005-01-08,15,,45,Winter
2005-01-09,13,,36,Winter
2005-01-10,17,,41,Winter
2005-01-11,19,4.2483335,40,Winter
2005-01-12,15,,44,Winter
2005-01-13,18,,57,Winter
2005-01-14,12,,51,Winter
2005-01-15,21,,32,Winter
2005-01-16,18,,33,Winter
2005-01-17,14,-7.2835121,22,Winter
2005-01-18,20,,18,Winter
2005-01-19,14,,19,Winter
2005-01-20,18,,28,Winter
2005-01-21,19,,22,Winter
2005-01-22,18,,17,Winter
2005-01-23,20,-3.8800125,18,Winter
2005-01-24,28,,18,Winter
2005-01-25,21,,27,Winter
2005-01-26,19,,38,Winter
2005-01-27,21,,22,Winter
2005-01-28,23,,20,Winter
2005-01-29,20,-6.7496223,23,Winter
2005-01-30,18,,32,Winter
2005-01-31,12,,30,Winter
2005-02-01,14,,27,Winter
2005-02-02,25,,28,Winter
2005-02-03,21,,32,Winter
2005-02-04,17,12.707908,40,Winter
2005-02-05,21,,43,Winter
2005-02-06,25,,39,Winter
2005-02-07,22,,41,Winter
2005-02-08,22,,47,Winter
2005-02-09,22,,49,Winter
2005-02-10,14,32.596722,39,Winter
2005-02-11,22,,34,Winter
2005-02-12,20,,39,Winter
2005-02-13,25,,38,Winter
2005-02-14,16,,42,Winter
2005-02-15,22,,49,Winter
2005-02-16,11,-3.3696721,49,Winter
2005-02-17,14,,37,Winter
2005-02-18,13,,26,Winter
2005-02-19,23,,26,Winter
2005-02-20,15,,32,Winter
2005-02-21,18,,41,Winter
2005-02-22,9,8.2790985,43,Winter
2005-02-23,15,,40,Winter
2005-02-24,18,,30,Winter
2005-02-25,15,,30,Winter
2005-02-26,18,,29,Winter
2005-02-27,17,,32,Winter
2005-02-28,18,-11.009344,32,Winter
2005-03-01,20,,33,Winter
2005-03-02,20,,30,Winter
2005-03-03,17,,28,Winter
2005-03-04,15,,30,Winter
2005-03-05,12,,36,Winter
2005-03-06,20,.22468853,41,Winter
2005-03-07,18,,56,Winter
2005-03-08,20,,42,Winter
2005-03-09,20,,27,Winter
2005-03-10,20,,28,Winter
2005-03-11,15,,42,Winter
2005-03-12,21,-1.4209602,38,Winter
2005-03-13,17,,42,Winter
2005-03-14,23,,39,Winter
2005-03-15,21,,36,Winter
2005-03-16,16,,39,Winter
2005-03-17,10,,39,Winter
2005-03-18,19,7.9427805,44,Winter
2005-03-19,22,,45,Winter
2005-03-20,20,,46,Winter
2005-03-21,9,,43,Winter
2005-03-22,17,,43,Winter
2005-03-23,12,,42,Winter
2005-03-24,15,-10.673166,42,Winter
2005-03-25,10,,44,Winter
2005-03-26,20,,43,Winter
2005-03-27,17,,45,Winter
2005-03-28,12,,49,Winter
2005-03-29,9,,56,Winter
2005-03-30,16,-20.325834,50,Winter
2005-03-31,14,,47,Winter
2005-04-01,12,,55,Spring
2005-04-02,14,,51,Spring
2005-04-03,18,,45,Spring
2005-04-04,9,,52,Spring
2005-04-05,15,-7.9970832,53,Spring
2005-04-06,11,,64,Spring
2005-04-07,20,,68,Spring
2005-04-08,10,,55,Spring
2005-04-09,20,,53,Spring
2005-04-10,11,,55,Spring
2005-04-11,19,10.589167,56,Spring
2005-04-12,19,,47,Spring
2005-04-13,17,,52,Spring
2005-04-14,21,,50,Spring
2005-04-15,13,,50,Spring
2005-04-16,19,,49,Spring
2005-04-17,20,-12.12575,53,Spring
2005-04-18,16,,61,Spring
2005-04-19,15,,68,Spring
2005-04-20,14,,72,Spring
2005-04-21,19,,63,Spring
2005-04-22,17,,51,Spring
2005-04-23,21,-7.4699321,59,Spring
2005-04-24,9,,45,Spring
2005-04-25,10,,52,Spring
2005-04-26,14,,55,Spring
2005-04-27,12,,62,Spring
2005-04-28,8,,56,Spring
2005-04-29,16,1.7132908,52,Spring
2005-04-30,14,,61,Spring
2005-05-01,12,,54,Spring
2005-05-02,10,,52,Spring
2005-05-03,9,,47,Spring
2005-05-04,14,,52,Spring
2005-05-05,13,1.27625,50,Spring
2005-05-06,18,,52,Spring
2005-05-07,17,,57,Spring
2005-05-08,17,,63,Spring
2005-05-09,18,,62,Spring
2005-05-10,12,,62,Spring
2005-05-11,17,-7.1592517,70,Spring
2005-05-12,17,,66,Spring
2005-05-13,13,,56,Spring
2005-05-14,18,,65,Spring
2005-05-15,11,,68,Spring
